journal_trade_id,trade_id,client_trade_id,tradeId,id,n,sourceSessionName,setup,symbol,ticker,direction,side,type,orderType,quantity,status,entryTime,openTime,entryDate,date,exitTime,closeTime,exitDate,entryPrice,openPrice,exitPrice,closePrice,stopLoss,takeProfit,pnl,pnl_dollars_net,realizedPnL,rMultiple,actual_rr_net,actualRR,rewardToRiskRatio,riskAmount,riskPerTrade,plannedRR,duration,closeType,mfe,mae,mfe_r,mae_r,total_mfe_r,highestPrice,lowestPrice,commission_total,commission_at_entry,spread_pips_at_entry,postTradeNotes,preTags,postTags,tags,strategy_variables,post_strategy_variables,partialCloses,entryScreenshot,exitScreenshot,railScreenshots,sourceSessionId,trading_session_id,savedAt,active_sl_at_exit,active_tps_at_exit,actual_risk_r,actual_rr_gross,array_base_price,balance_at_creation,balance_at_exit,bar_close_r,bar_high_r,bar_low_r,capture_ratio,chart_trade_id,dayOfWeek,entries_locked,entryMarkerTimeMs,entry_offset_r,exit_confirmed,exit_timing_gap,finalClosePnL,final_exit_bar,hasMultipleTakeProfits,hasPartialCloses,holdingTimeDays,holdingTimeHours,holdingTimeMs,hourOfEntry,hourOfExit,initial_sl,initial_takeProfit,isScaledTrade,isSplitEntry,maeTime,management_gap,market,mfeTime,month,multiTpSnapshot,netPnL,originalRiskAmount,partialClosePnL,pip_value_at_entry,plannedEntrySnapshot,plannedRRAtEntry,plannedTpSnapshot,planned_risk_pct,pnl_dollars_gross,post_checkpoints,post_exit_anchor_time,post_exit_bar_close_r,post_exit_bar_high_r,post_exit_bar_low_r,preTradeNotes,rulesFollowed,session,sl_modifications,sourceFileId,sourceFilterKey,sourceKey,sourceLabel,sourceType,splitGroupId,splitIndex,splitTotal,tag,total_bars_held,trail_sl_path,v9PostTradeTags,v9TradeNotes,would_have_won,year,accountType,planAdherence,demons,originSource,session_mode,category_sheet
30050359,30050359,359,30050359,30050359,359,Multi-Broker Aggregate,Trend Continuation,EURUSD,EURUSD,BUY,Long,BUY,market,2.6,closed,1654669320000,1654669320000,2022-06-08T06:22:00.000Z,2022-06-08,1654694580000,2022-06-08T13:23:00.000Z,2022-06-08T13:23:00.000Z,1.07573,1.07573,1.07729,1.07729,1.07435,1.07986,405.02,405.02,405.02,1.1312,1.1312,1.1312,3.0,358.05,358.05,3.0,421,Gap Exit,1.07824,1.07544,1.8237,0.2101,1.8237,1.0774,1.07545,1.34,1.95,0.8,"{""tags"": ""Win"", ""scenario"": ""loss_sl""}","[""Trend Continuation""]","[""Win""]",[],,,[],,,[],3005,3005,1781955390445,1.07435,"[{""price"": 1.07986, ""percentage"": 100, ""hit"": false}]",1,1.1312,1.07573,28747.3,29152.32,[],[],[],0.6203,359,Wednesday,False,1654669320000,0,True,0.6925,405.02,110,False,False,0.2924,7.0167,25260000,6,13,1.07435,1.07986,False,False,1654694306482,0.5263,Forex,1654671146815,June,,405.02,358.05,0,10,,3.0,,1.2455,405.02,[],1654694580000,[],[],[],{},True,Session,[],5,session:3005,session:3005,Multi-Broker Aggregate,journal,,,,Trend Continuation,75,[],"[""Win""]",,False,2022,private,according-to-plan,[],live_journal,live_journal,Journal
30050360,30050360,360,30050360,30050360,360,Multi-Broker Aggregate,VWAP Bounce,USDJPY,USDJPY,BUY,Long,BUY,market,1.56,closed,1654712760000,1654712760000,2022-06-08T18:26:00.000Z,2022-06-08,1654740720000,2022-06-09T02:12:00.000Z,2022-06-09T02:12:00.000Z,144.446,144.446,144.363,144.363,144.225,145.108,-119.32,-119.32,-119.32,-0.376,0.376,0.376,3.0,317.35,317.35,3.0,466,Manual,144.543,144.356,0.4398,0.4073,0.4398,144.474,144.347,2.54,2.65,0.9,"{""tags"": ""Loss"", ""scenario"": ""trailing_win""}","[""VWAP Bounce""]","[""Loss""]",[],,,[],,,[],3005,3005,1781955390445,144.225,"[{""price"": 145.108, ""percentage"": 100, ""hit"": false}]",1,0.376,144.446,29152.32,29033.0,[],[],[],0.855,360,Wednesday,False,1654712760000,0,True,0.0638,-119.32,211,False,False,0.3236,7.7667,27960000,18,2,144.225,145.108,False,False,1654740456094,0.6863,Forex,1654722135529,June,,-119.32,317.35,0,9.2,,3.0,,1.0886,-119.32,[],1654740720000,[],[],[],{},True,Session,[],5,session:3005,session:3005,Multi-Broker Aggregate,journal,,,,VWAP Bounce,70,[],"[""Loss""]",,False,2022,private,according-to-plan,[],live_journal,live_journal,Journal
30050361,30050361,361,30050361,30050361,361,Multi-Broker Aggregate,News Fade,EURUSD,EURUSD,SELL,Short,SELL,market,1.4,closed,1654760220000,1654760220000,2022-06-09T07:37:00.000Z,2022-06-09,1654775880000,2022-06-09T11:58:00.000Z,2022-06-09T11:58:00.000Z,1.08187,1.08187,1.07893,1.07893,1.08419,1.07724,411.97,411.97,411.97,1.2697,1.2697,1.2697,2.0,324.47,324.47,2.0,261,Time Stop,1.08017,1.08293,0.7324,0.4571,0.7324,1.08195,1.07877,3.06,2.92,0.8,"{""tags"": ""Win"", ""scenario"": ""planned_rr_hit""}","[""News Fade""]","[""Win""]",[],,,[],,,[],3005,3005,1781955390445,1.08419,"[{""price"": 1.07724, ""percentage"": 100, ""hit"": false}]",1,1.2697,1.08187,29033.0,29444.97,[],[],[],1.7336,361,Thursday,False,1654760220000,0,True,-0.5373,411.97,237,False,False,0.1812,4.35,15660000,7,11,1.08419,1.07724,False,False,1654775788756,0.0733,Forex,1654761174351,June,,411.97,324.47,0,10,,2.0,,1.1176,411.97,[],1654775880000,[],[],[],{},True,Session,[],5,session:3005,session:3005,Multi-Broker Aggregate,journal,,,,News Fade,152,[],"[""Win""]",,False,2022,private,according-to-plan,[],live_journal,live_journal,Journal
30050362,30050362,362,30050362,30050362,362,Multi-Broker Aggregate,Opening Range,USDJPY,USDJPY,BUY,Long,BUY,market,1.19,closed,1654785900000,1654785900000,2022-06-09T14:45:00.000Z,2022-06-09,1654809960000,2022-06-09T21:26:00.000Z,2022-06-09T21:26:00.000Z,147.45,147.45,147.305,147.305,147.233,148.101,-158.43,-158.43,-158.43,-0.6672,0.6672,0.6672,3.0,237.44,237.44,3.0,401,TP,147.71,147.239,1.2,0.9737,1.2,147.465,147.293,1.51,2.67,0.9,"{""tags"": ""Loss"", ""scenario"": ""planned_rr_hit""}","[""Opening Range""]","[""Loss""]",[],,,[],,,[],3005,3005,1781955390445,147.233,"[{""price"": 148.101, ""percentage"": 100, ""hit"": true}]",1,0.6672,147.45,29444.97,29286.54,[],[],[],0.556,362,Thursday,False,1654785900000,0,True,0.5328,-158.43,173,False,False,0.2785,6.6833,24060000,14,21,147.233,148.101,False,False,1654809857672,1.4159,Forex,1654792299299,June,,-158.43,237.44,0,9.2,,3.0,,0.8064,-158.43,[],1654809960000,[],[],[],{},True,Session,[],5,session:3005,session:3005,Multi-Broker Aggregate,journal,,,,Opening Range,194,[],"[""Loss""]",,False,2022,private,according-to-plan,[],live_journal,live_journal,Journal
30050363,30050363,363,30050363,30050363,363,Multi-Broker Aggregate,General,USDJPY,USDJPY,SELL,Short,SELL,market,2.11,closed,1654830540000,1654830540000,2022-06-10T03:09:00.000Z,2022-06-10,1654838580000,2022-06-10T05:23:00.000Z,2022-06-10T05:23:00.000Z,148.734,148.734,148.915,148.915,148.922,148.452,-352.4,-352.4,-352.4,-0.9634,0.9634,0.9634,1.5,365.8,365.8,1.5,134,Gap Exit,148.508,148.952,1.2,1.1594,1.2,148.926,148.715,3.14,2.06,0.9,"{""tags"": ""Loss"", ""scenario"": ""partial_win""}","[""General""]","[""Loss""]",[],,,"[{""pct"": 50, ""pnl"": -176.2}]",,,[],3005,3005,1781955390446,148.922,"[{""price"": 148.452, ""percentage"": 100, ""hit"": false}]",1,0.9634,148.734,29286.54,28934.14,[],[],[],0.8028,363,Friday,False,1654830540000,0,True,0.2366,-352.4,316,False,True,0.0931,2.2333,8040000,3,5,148.922,148.452,False,False,1654838348789,1.0914,Forex,1654832744268,June,,-352.4,365.8,-176.2,9.2,,1.5,,1.249,-352.4,[],1654838580000,[],[],[],{},True,Session,[],5,session:3005,session:3005,Multi-Broker Aggregate,journal,,,,General,211,[],"[""Loss""]",,False,2022,private,according-to-plan,[],live_journal,live_journal,Journal
30050364,30050364,364,30050364,30050364,364,Multi-Broker Aggregate,VWAP Bounce,GBPUSD,GBPUSD,BUY,Long,BUY,market,1.37,closed,1654841400000,1654841400000,2022-06-10T06:10:00.000Z,2022-06-10,1654849140000,2022-06-10T08:19:00.000Z,2022-06-10T08:19:00.000Z,1.26107,1.26107,1.26293,1.26293,1.25922,1.26292,255.41,255.41,255.41,1.0061,1.0061,1.0061,1.0,253.86,253.86,1.0,129,SL,1.26201,1.26089,0.5084,0.0951,0.5084,1.26323,1.26093,3.98,0.34,1.2,"{""tags"": ""Win"", ""scenario"": ""planned_rr_hit""}","[""VWAP Bounce""]","[""Win""]",[],,,[],,,[],3005,3005,1781955390446,1.25922,"[{""price"": 1.26292, ""percentage"": 100, ""hit"": false}]",1,1.0061,1.26107,28934.14,29189.55,[],[],[],1.9791,364,Friday,False,1654841400000,0,True,-0.4977,255.41,258,False,False,0.0896,2.15,7740000,6,8,1.25922,1.26292,False,False,1654848827553,0.5514,Forex,1654843734699,June,,255.41,253.86,0,10,,1.0,,0.8774,255.41,[],1654849140000,[],[],[],{},True,Session,[],5,session:3005,session:3005,Multi-Broker Aggregate,journal,,,,VWAP Bounce,177,[],"[""Win""]",,False,2022,private,according-to-plan,[],live_journal,live_journal,Journal
30050365,30050365,365,30050365,30050365,365,Multi-Broker Aggregate,News Fade,EURUSD,EURUSD,BUY,Long,BUY,market,1.92,closed,1654861800000,1654861800000,2022-06-10T11:50:00.000Z,2022-06-10,1654888320000,2022-06-10T19:12:00.000Z,2022-06-10T19:12:00.000Z,1.10641,1.10641,1.10641,1.10641,1.10536,1.10904,0.0,0.0,0.0,0.0,0.0,0.0,2.5,201.98,201.98,2.5,442,BE,1.10764,1.10613,1.1706,0.2624,1.1706,1.10657,1.10622,1.82,0.5,0.8,"{""tags"": ""BE"", ""scenario"": ""breakeven""}","[""News Fade""]","[""BE""]",[],,,[],,,[],3005,3005,1781955390446,1.10536,"[{""price"": 1.10904, ""percentage"": 100, ""hit"": false}]",1,0.0,1.10641,29189.55,29189.55,[],[],[],0.0,365,Friday,False,1654861800000,0,True,1.1706,0.0,394,False,False,0.3069,7.3667,26520000,11,19,1.10536,1.10904,False,False,1654887758657,1.1328,Forex,1654870019981,June,,0.0,201.98,0,10,,2.5,,0.6919,0.0,[],1654888320000,[],[],[],{},True,Session,[],5,session:3005,session:3005,Multi-Broker Aggregate,journal,,,,News Fade,265,[],"[""BE""]",,False,2022,private,according-to-plan,[],live_journal,live_journal,Journal
30050366,30050366,366,30050366,30050366,366,Multi-Broker Aggregate,Liquidity Sweep,EURUSD,EURUSD,SELL,Short,SELL,market,1.29,closed,1654906800000,1654906800000,2022-06-11T00:20:00.000Z,2022-06-11,1654911780000,2022-06-11T01:43:00.000Z,2022-06-11T01:43:00.000Z,1.07646,1.07646,1.07761,1.07761,1.07906,1.06995,-147.91,-147.91,-147.91,-0.441,0.441,0.441,2.5,335.37,335.37,2.5,83,Gap Exit,1.07334,1.07723,1.2,0.2964,1.2,1.07771,1.07643,0.41,2.24,0.8,"{""tags"": ""Loss"", ""scenario"": ""loss_sl""}","[""Liquidity Sweep""]","[""Loss""]",[],,,[],,,[],3005,3005,1781955390446,1.07906,"[{""price"": 1.06995, ""percentage"": 100, ""hit"": false}]",1,0.441,1.07646,29189.55,29041.64,[],[],[],0.3675,366,Saturday,False,1654906800000,0,True,0.759,-147.91,27,False,False,0.0576,1.3833,4980000,0,1,1.07906,1.06995,False,False,1654911645167,1.1235,Forex,1654908394256,June,,-147.91,335.37,0,10,,2.5,,1.1489,-147.91,[],1654911780000,[],[],[],{},True,Session,[],5,session:3005,session:3005,Multi-Broker Aggregate,journal,,,,Liquidity Sweep,123,[],"[""Loss""]",,False,2022,private,according-to-plan,[],live_journal,live_journal,Journal
30050367,30050367,367,30050367,30050367,367,Multi-Broker Aggregate,News Fade,GBPUSD,GBPUSD,SELL,Short,SELL,market,0.68,closed,1654928100000,1654928100000,2022-06-11T06:15:00.000Z,2022-06-11,1654944000000,2022-06-11T10:40:00.000Z,2022-06-11T10:40:00.000Z,1.24269,1.24269,1.2375,1.2375,1.24595,1.2329,352.98,352.98,352.98,1.5917,1.5917,1.5917,3.0,221.77,221.77,3.0,265,Time Stop,1.24108,1.24388,0.4936,0.3658,0.4936,1.24293,1.2374,2.86,1.67,1.2,"{""tags"": ""Win"", ""scenario"": ""loss_sl""}","[""News Fade""]","[""Win""]",[],,,[],,,[],3005,3005,1781955390446,1.24595,"[{""price"": 1.2329, ""percentage"": 100, ""hit"": false}]",1,1.5917,1.24269,29041.64,29394.62,[],[],[],3.2244,367,Saturday,False,1654928100000,0,True,-1.098,352.98,77,False,False,0.184,4.4167,15900000,6,10,1.24595,1.2329,False,False,1654943432333,0.801,Forex,1654930982945,June,,352.98,221.77,0,10,,3.0,,0.7636,352.98,[],1654944000000,[],[],[],{},True,Session,[],5,session:3005,session:3005,Multi-Broker Aggregate,journal,,,,News Fade,78,[],"[""Win""]",,False,2022,private,according-to-plan,[],live_journal,live_journal,Journal
30050368,30050368,368,30050368,30050368,368,Multi-Broker Aggregate,Range Fade,GBPUSD,GBPUSD,SELL,Short,SELL,market,1.55,closed,1654947480000,1654947480000,2022-06-11T11:38:00.000Z,2022-06-11,1654964460000,2022-06-11T16:21:00.000Z,2022-06-11T16:21:00.000Z,1.28059,1.28059,1.28126,1.28126,1.28203,1.27842,-104.2,-104.2,-104.2,-0.4655,0.4655,0.4655,1.5,223.87,223.87,1.5,283,BE,1.28035,1.28104,0.1628,0.3148,0.1628,1.28152,1.28048,3.65,2.17,1.2,"{""tags"": ""Loss"", ""scenario"": ""win_manual""}","[""Range Fade""]","[""Loss""]",[],,,[],,,[],3005,3005,1781955390446,1.28203,"[{""price"": 1.27842, ""percentage"": 100, ""hit"": false}]",1,0.4655,1.28059,29394.62,29290.42,[],[],[],2.8587,368,Saturday,False,1654947480000,0,True,-0.3026,-104.2,281,False,False,0.1965,4.7167,16980000,11,16,1.28203,1.27842,False,False,1654964161911,0.0681,Forex,1654952755399,June,,-104.2,223.87,0,10,,1.5,,0.7616,-104.2,[],1654964460000,[],[],[],{},True,Session,[],5,session:3005,session:3005,Multi-Broker Aggregate,journal,,,,Range Fade,146,[],"[""Loss""]",,False,2022,private,according-to-plan,[],live_journal,live_journal,Journal
30050369,30050369,369,30050369,30050369,369,Multi-Broker Aggregate,Reversal,USDJPY,USDJPY,SELL,Short,SELL,market,2.09,closed,1654976880000,1654976880000,2022-06-11T19:48:00.000Z,2022-06-11,1654983300000,2022-06-11T21:35:00.000Z,2022-06-11T21:35:00.000Z,146.085,146.085,146.154,146.154,146.21,145.771,-133.29,-133.29,-133.29,-0.5523,0.5523,0.5523,2.5,241.34,241.34,2.5,107,Gap Exit,145.934,146.108,1.2,0.1858,1.2,146.155,146.071,0.17,0.18,0.9,"{""tags"": ""Loss"", ""scenario"": ""loss_manual""}","[""Reversal""]","[""Loss""]",[],,,[],,,[],3005,3005,1781955390446,146.21,"[{""price"": 145.771, ""percentage"": 100, ""hit"": false}]",1,0.5523,146.085,29290.42,29157.13,[],[],[],0.4602,369,Saturday,False,1654976880000,0,True,0.6477,-133.29,282,False,False,0.0743,1.7833,6420000,19,21,146.21,145.771,False,False,1654983107525,0.5723,Forex,1654978770632,June,,-133.29,241.34,0,9.2,,2.5,,0.824,-133.29,[],1654983300000,[],[],[],{},True,Session,[],5,session:3005,session:3005,Multi-Broker Aggregate,journal,,,,Reversal,274,[],"[""Loss""]",,False,2022,private,according-to-plan,[],live_journal,live_journal,Journal
30050370,30050370,370,30050370,30050370,370,Multi-Broker Aggregate,VWAP Bounce,GBPUSD,GBPUSD,SELL,Short,SELL,market,1.26,closed,1654986180000,1654986180000,2022-06-11T22:23:00.000Z,2022-06-11,1655011740000,2022-06-12T05:29:00.000Z,2022-06-12T05:29:00.000Z,1.29313,1.29313,1.2908,1.2908,1.29464,1.2901,292.61,292.61,292.61,1.5397,1.5397,1.5397,2.0,190.05,190.05,2.0,426,Time Stop,1.29196,1.29398,0.7701,0.5583,0.7701,1.29325,1.29055,0.46,0.4,1.2,"{""tags"": ""Win"", ""scenario"": ""trailing_win""}","[""VWAP Bounce""]","[""Win""]",[],,,[],,,[],3005,3005,1781955390446,1.29464,"[{""price"": 1.2901, ""percentage"": 100, ""hit"": false}]",1,1.5397,1.29313,29157.13,29449.74,[],[],[],1.9992,370,Saturday,False,1654986180000,0,True,-0.7695,292.61,269,False,False,0.2958,7.1,25560000,22,5,1.29464,1.2901,False,False,1655011304277,0.7936,Forex,1654992891036,June,,292.61,190.05,0,10,,2.0,,0.6518,292.61,[],1655011740000,[],[],[],{},True,Session,[],5,session:3005,session:3005,Multi-Broker Aggregate,journal,,,,VWAP Bounce,244,[],"[""Win""]",,False,2022,private,according-to-plan,[],live_journal,live_journal,Journal
30050371,30050371,371,30050371,30050371,371,Multi-Broker Aggregate,News Fade,USDJPY,USDJPY,SELL,Short,SELL,market,1.49,closed,1655027940000,1655027940000,2022-06-12T09:59:00.000Z,2022-06-12,1655052540000,2022-06-12T16:49:00.000Z,2022-06-12T16:49:00.000Z,144.119,144.119,144.119,144.119,144.247,143.734,0.0,0.0,0.0,0.0,0.0,0.0,3.0,175.74,175.74,3.0,410,BE,144.091,144.193,0.2203,0.5772,0.2203,144.148,144.108,2.5,2.0,0.9,"{""tags"": ""BE"", ""scenario"": ""breakeven""}","[""News Fade""]","[""BE""]",[],,,[],,,[],3005,3005,1781955390446,144.247,"[{""price"": 143.734, ""percentage"": 100, ""hit"": false}]",1,0.0,144.119,29449.74,29449.74,[],[],[],0.0,371,Sunday,False,1655027940000,0,True,0.2203,0.0,27,False,False,0.2847,6.8333,24600000,9,16,144.247,143.734,False,False,1655052254142,0.058,Forex,1655034822930,June,,0.0,175.74,0,9.2,,3.0,,0.5967,0.0,[],1655052540000,[],[],[],{},True,Session,[],5,session:3005,session:3005,Multi-Broker Aggregate,journal,,,,News Fade,264,[],"[""BE""]",,False,2022,private,according-to-plan,[],live_journal,live_journal,Journal
30050372,30050372,372,30050372,30050372,372,Multi-Broker Aggregate,Liquidity Sweep,EURUSD,EURUSD,BUY,Long,BUY,market,1.27,closed,1655061420000,1655061420000,2022-06-12T19:17:00.000Z,2022-06-12,1655080680000,2022-06-13T00:38:00.000Z,2022-06-13T00:38:00.000Z,1.05267,1.05267,1.05167,1.05167,1.05106,1.05589,-126.69,-126.69,-126.69,-0.6181,0.6181,0.6181,2.0,204.96,204.96,2.0,321,BE,1.0546,1.05161,1.2,0.6551,1.2,1.05275,1.05163,2.14,0.2,0.8,"{""tags"": ""Loss"", ""scenario"": ""small_loss""}","[""Liquidity Sweep""]","[""Loss""]",[],,,[],,,[],3005,3005,1781955390446,1.05106,"[{""price"": 1.05589, ""percentage"": 100, ""hit"": false}]",1,0.6181,1.05267,29449.74,29323.05,[],[],[],0.5151,372,Sunday,False,1655061420000,0,True,0.5819,-126.69,203,False,False,0.2229,5.35,19260000,19,0,1.05106,1.05589,False,False,1655080321846,0.0417,Forex,1655067725107,June,,-126.69,204.96,0,10,,2.0,,0.696,-126.69,[],1655080680000,[],[],[],{},True,Session,[],5,session:3005,session:3005,Multi-Broker Aggregate,journal,,,,Liquidity Sweep,257,[],"[""Loss""]",,False,2022,private,according-to-plan,[],live_journal,live_journal,Journal
30050373,30050373,373,30050373,30050373,373,Multi-Broker Aggregate,Liquidity Sweep,USDJPY,USDJPY,BUY,Long,BUY,market,1.37,closed,1655083320000,1655083320000,2022-06-13T01:22:00.000Z,2022-06-13,1655089080000,2022-06-13T02:58:00.000Z,2022-06-13T02:58:00.000Z,144.482,144.482,144.482,144.482,144.175,144.789,0.0,0.0,0.0,0.0,0.0,0.0,1.0,388.22,388.22,1.0,96,BE,144.851,144.324,1.2,0.5148,1.2,144.49,144.453,0.49,1.27,0.9,"{""tags"": ""BE"", ""scenario"": ""breakeven""}","[""Liquidity Sweep""]","[""BE""]",[],,,[],,,[],3005,3005,1781955390446,144.175,"[{""price"": 144.789, ""percentage"": 100, ""hit"": false}]",1,0.0,144.482,29323.05,29323.05,[],[],[],0.0,373,Monday,False,1655083320000,0,True,1.2,0.0,314,False,False,0.0667,1.6,5760000,1,2,144.175,144.789,False,False,1655088879464,0.6956,Forex,1655086049765,June,,0.0,388.22,0,9.2,,1.0,,1.3239,0.0,[],1655089080000,[],[],[],{},True,Session,[],5,session:3005,session:3005,Multi-Broker Aggregate,journal,,,,Liquidity Sweep,44,[],"[""BE""]",,False,2022,private,according-to-plan,[],live_journal,live_journal,Journal
30050374,30050374,374,30050374,30050374,374,Multi-Broker Aggregate,Trend Continuation,USDJPY,USDJPY,SELL,Short,SELL,market,3.48,closed,1655106720000,1655106720000,2022-06-13T07:52:00.000Z,2022-06-13,1655130540000,2022-06-13T14:29:00.000Z,2022-06-13T14:29:00.000Z,147.279,147.279,147.37,147.37,147.4,146.915,-293.25,-293.25,-293.25,-0.7548,0.7548,0.7548,3.0,388.52,388.52,3.0,397,Manual,147.134,147.34,1.2,0.5029,1.2,147.375,147.277,1.53,1.38,0.9,"{""tags"": ""Loss"", ""scenario"": ""win_manual""}","[""Trend Continuation""]","[""Loss""]",[],,,[],,,[],3005,3005,1781955390446,147.4,"[{""price"": 146.915, ""percentage"": 100, ""hit"": false}]",1,0.7548,147.279,29323.05,29029.8,[],[],[],0.629,374,Monday,False,1655106720000,0,True,0.4452,-293.25,315,False,False,0.2757,6.6167,23820000,7,14,147.4,146.915,False,False,1655130388286,0.6894,Forex,1655107517901,June,,-293.25,388.52,0,9.2,,3.0,,1.325,-293.25,[],1655130540000,[],[],[],{},True,Session,[],5,session:3005,session:3005,Multi-Broker Aggregate,journal,,,,Trend Continuation,72,[],"[""Loss""]",,False,2022,private,according-to-plan,[],live_journal,live_journal,Journal
30050375,30050375,375,30050375,30050375,375,Multi-Broker Aggregate,News Fade,EURUSD,EURUSD,SELL,Short,SELL,market,2.32,closed,1655141640000,1655141640000,2022-06-13T17:34:00.000Z,2022-06-13,1655146800000,2022-06-13T19:00:00.000Z,2022-06-13T19:00:00.000Z,1.09313,1.09313,1.09313,1.09313,1.09476,1.08825,0.0,0.0,0.0,0.0,0.0,0.0,3.0,378.31,378.31,3.0,86,BE,1.09217,1.09482,0.5914,1.0412,0.5914,1.09323,1.093,0.4,0.65,0.8,"{""tags"": ""BE"", ""scenario"": ""zero_pnl""}","[""News Fade""]","[""BE""]",[],,,[],,,[],3005,3005,1781955390446,1.09476,"[{""price"": 1.08825, ""percentage"": 100, ""hit"": false}]",1,0.0,1.09313,29029.8,29029.8,[],[],[],0.0,375,Monday,False,1655141640000,0,True,0.5914,0.0,311,False,False,0.0597,1.4333,5160000,17,19,1.09476,1.08825,False,False,1655146374274,0.5642,Forex,1655143894394,June,,0.0,378.31,0,10,,3.0,,1.3032,0.0,[],1655146800000,[],[],[],{},True,Session,[],5,session:3005,session:3005,Multi-Broker Aggregate,journal,,,,News Fade,297,[],"[""BE""]",,False,2022,private,according-to-plan,[],live_journal,live_journal,Journal
30050376,30050376,376,30050376,30050376,376,Multi-Broker Aggregate,Trend Continuation,GBPUSD,GBPUSD,SELL,Short,SELL,market,1.37,closed,1655159100000,1655159100000,2022-06-13T22:25:00.000Z,2022-06-13,1655166120000,2022-06-14T00:22:00.000Z,2022-06-14T00:22:00.000Z,1.23375,1.23375,1.23153,1.23153,1.23547,1.22945,305.34,305.34,305.34,1.2929,1.2929,1.2929,2.5,236.17,236.17,2.5,117,Trailing SL,1.23128,1.23475,1.4399,0.5833,1.4399,1.23387,1.2313,2.76,2.93,1.2,"{""tags"": ""Win"", ""scenario"": ""loss_sl""}","[""Trend Continuation""]","[""Win""]",[],,,[],,,[],3005,3005,1781955390446,1.23547,"[{""price"": 1.22945, ""percentage"": 100, ""hit"": false}]",1,1.2929,1.23375,29029.8,29335.14,[],[],[],0.8979,376,Monday,False,1655159100000,0,True,0.147,305.34,135,False,False,0.0813,1.95,7020000,22,0,1.23547,1.22945,False,False,1655165569121,0.0988,Forex,1655162171959,June,,305.34,236.17,0,10,,2.5,,0.8136,305.34,[],1655166120000,[],[],[],{},True,Session,[],5,session:3005,session:3005,Multi-Broker Aggregate,journal,,,,Trend Continuation,215,[],"[""Win""]",,False,2022,private,according-to-plan,[],live_journal,live_journal,Journal
30050377,30050377,377,30050377,30050377,377,Multi-Broker Aggregate,Trend Continuation,EURUSD,EURUSD,BUY,Long,BUY,market,2.66,closed,1655168280000,1655168280000,2022-06-14T00:58:00.000Z,2022-06-14,1655172300000,2022-06-14T02:05:00.000Z,2022-06-14T02:05:00.000Z,1.07045,1.07045,1.06964,1.06964,1.06905,1.07464,-216.49,-216.49,-216.49,-0.5828,0.5828,0.5828,3.0,371.47,371.47,3.0,67,Gap Exit,1.07161,1.07006,0.8333,0.2768,0.8333,1.0707,1.0694,0.12,2.05,0.8,"{""tags"": ""Loss"", ""scenario"": ""loss_manual""}","[""Trend Continuation""]","[""Loss""]",[],,,[],,,[],3005,3005,1781955390446,1.06905,"[{""price"": 1.07464, ""percentage"": 100, ""hit"": false}]",1,0.5828,1.07045,29335.14,29118.65,[],[],[],0.6994,377,Tuesday,False,1655168280000,0,True,0.2505,-216.49,278,False,False,0.0465,1.1167,4020000,0,2,1.06905,1.07464,False,False,1655172054193,0.5651,Forex,1655168501921,June,,-216.49,371.47,0,10,,3.0,,1.2663,-216.49,[],1655172300000,[],[],[],{},True,Session,[],5,session:3005,session:3005,Multi-Broker Aggregate,journal,,,,Trend Continuation,209,[],"[""Loss""]",,False,2022,private,according-to-plan,[],live_journal,live_journal,Journal
30050378,30050378,378,30050378,30050378,378,Multi-Broker Aggregate,Liquidity Sweep,GBPUSD,GBPUSD,BUY,Long,BUY,market,0.98,closed,1655185920000,1655185920000,2022-06-14T05:52:00.000Z,2022-06-14,1655186940000,2022-06-14T06:09:00.000Z,2022-06-14T06:09:00.000Z,1.2695,1.2695,1.28637,1.28637,1.26714,1.28637,2552.97,2552.97,2552.97,10.9903,10.9903,10.9903,7.14,232.29,232.29,7.135645383749228,17,TP,1.27013,1.26878,0.2671,0.3052,0.2671,1.28643,1.26929,2.35,2.22,1.2,"{""tags"": ""Win"", ""scenario"": ""mega_win""}","[""Liquidity Sweep""]","[""Win""]",[],,,"[{""pct"": 50, ""pnl"": 1276.48}]",,,[],3005,3005,1781955390447,1.26714,"[{""price"": 1.28637, ""percentage"": 100, ""hit"": true}]",1,10.9903,1.2695,29118.65,31671.62,[],[],[],41.1523,378,Tuesday,False,1655185920000,0,True,-10.7233,2552.97,184,False,True,0.0118,0.2833,1020000,5,6,1.26714,1.28637,False,False,1655186475489,0.6842,Forex,1655186300458,June,,2552.97,232.29,1276.48,10,,7.1356,,0.7977,2552.97,[],1655186940000,[],[],[],{},True,Session,[],5,session:3005,session:3005,Multi-Broker Aggregate,journal,,,,Liquidity Sweep,137,[],"[""Win""]",,False,2022,private,according-to-plan,[],live_journal,live_journal,Journal
