journal_trade_id,trade_id,client_trade_id,tradeId,id,n,sourceSessionName,setup,symbol,ticker,direction,side,type,orderType,quantity,status,entryTime,openTime,entryDate,date,exitTime,closeTime,exitDate,entryPrice,openPrice,exitPrice,closePrice,stopLoss,takeProfit,pnl,pnl_dollars_net,realizedPnL,rMultiple,actual_rr_net,actualRR,rewardToRiskRatio,riskAmount,riskPerTrade,plannedRR,duration,closeType,mfe,mae,mfe_r,mae_r,total_mfe_r,highestPrice,lowestPrice,commission_total,commission_at_entry,spread_pips_at_entry,postTradeNotes,preTags,postTags,tags,strategy_variables,post_strategy_variables,partialCloses,entryScreenshot,exitScreenshot,railScreenshots,sourceSessionId,trading_session_id,savedAt,active_sl_at_exit,active_tps_at_exit,actual_risk_r,actual_rr_gross,array_base_price,balance_at_creation,balance_at_exit,bar_close_r,bar_high_r,bar_low_r,capture_ratio,chart_trade_id,dayOfWeek,entries_locked,entryMarkerTimeMs,entry_offset_r,exit_confirmed,exit_timing_gap,finalClosePnL,final_exit_bar,hasMultipleTakeProfits,hasPartialCloses,holdingTimeDays,holdingTimeHours,holdingTimeMs,hourOfEntry,hourOfExit,initial_sl,initial_takeProfit,isScaledTrade,isSplitEntry,maeTime,management_gap,market,mfeTime,month,multiTpSnapshot,netPnL,originalRiskAmount,partialClosePnL,pip_value_at_entry,plannedEntrySnapshot,plannedRRAtEntry,plannedTpSnapshot,planned_risk_pct,pnl_dollars_gross,post_checkpoints,post_exit_anchor_time,post_exit_bar_close_r,post_exit_bar_high_r,post_exit_bar_low_r,preTradeNotes,rulesFollowed,session,sl_modifications,sourceFileId,sourceFilterKey,sourceKey,sourceLabel,sourceType,splitGroupId,splitIndex,splitTotal,tag,total_bars_held,trail_sl_path,v9PostTradeTags,v9TradeNotes,would_have_won,year,accountType,planAdherence,demons,originSource,session_mode,category_sheet
20020074,20020074,74,20020074,20020074,74,FTMO 100K Phase 2,Opening Range,USDJPY,USDJPY,BUY,Long,BUY,market,1.3,closed,1645463460000,1645463460000,2022-02-21T17:11:00.000Z,2022-02-21,1645476360000,2022-02-21T20:46:00.000Z,2022-02-21T20:46:00.000Z,147.603,147.603,147.503,147.503,147.356,147.85,-119.96,-119.96,-119.96,-0.4042,0.4042,0.4042,1.0,296.77,296.77,1.0,215,Gap Exit,147.9,147.566,1.2,0.1505,1.2,147.625,147.5,0.39,0.85,0.9,"{""tags"": ""Loss"", ""scenario"": ""loss_manual""}","[""Opening Range""]","[""Loss""]",[],,,[],,,[],2002,2002,1781955390176,147.356,"[{""price"": 147.85, ""percentage"": 100, ""hit"": false}]",1,0.4042,147.603,56275.15,56155.19,[],[],[],0.3369,74,Monday,False,1645463460000,0,True,0.7958,-119.96,389,False,False,0.1493,3.5833,12900000,17,20,147.356,147.85,False,False,1645475822199,0.4771,Forex,1645465462615,February,,-119.96,296.77,0,9.2,,1.0,,0.5274,-119.96,[],1645476360000,[],[],[],{},True,Session,[],2,session:2002,session:2002,FTMO 100K Phase 2,backtest,,,,Opening Range,165,[],"[""Loss""]",,False,2022,prop,,[],prop_backtest,prop_backtest,Prop
20020075,20020075,75,20020075,20020075,75,FTMO 100K Phase 2,Reversal,EURUSD,EURUSD,BUY,Long,BUY,market,2.29,closed,1645478340000,1645478340000,2022-02-21T21:19:00.000Z,2022-02-21,1645500720000,2022-02-22T03:32:00.000Z,2022-02-22T03:32:00.000Z,1.11348,1.11348,1.11111,1.11111,1.1108,1.11616,-541.49,-541.49,-541.49,-0.883,0.883,0.883,1.0,613.21,613.21,1.0,373,Partial,1.1167,1.112,1.2,0.552,1.2,1.11372,1.11104,0.01,1.87,0.8,"{""tags"": ""Loss"", ""scenario"": ""win_tp""}","[""Reversal""]","[""Loss""]",[],,,[],,,[],2002,2002,1781955390176,1.1108,"[{""price"": 1.11616, ""percentage"": 100, ""hit"": false}]",1,0.883,1.11348,56155.19,55613.7,[],[],[],0.7359,75,Monday,False,1645478340000,0,True,0.317,-541.49,78,False,False,0.259,6.2167,22380000,21,3,1.1108,1.11616,False,False,1645500218753,1.1661,Forex,1645481925116,February,,-541.49,613.21,0,10,,1.0,,1.092,-541.49,[],1645500720000,[],[],[],{},True,Session,[],2,session:2002,session:2002,FTMO 100K Phase 2,backtest,,,,Reversal,137,[],"[""Loss""]",,False,2022,prop,,[],prop_backtest,prop_backtest,Prop
20020076,20020076,76,20020076,20020076,76,FTMO 100K Phase 2,Trend Continuation,EURUSD,EURUSD,SELL,Short,SELL,market,2.73,closed,1645509960000,1645509960000,2022-02-22T06:06:00.000Z,2022-02-22,1645533600000,2022-02-22T12:40:00.000Z,2022-02-22T12:40:00.000Z,1.09375,1.09375,1.08978,1.08978,1.0964,1.08978,884.98,884.98,884.98,1.2267,1.2267,1.2267,1.5,721.44,721.44,1.5,394,TP,1.09141,1.09469,0.8839,0.3571,0.8839,1.09377,1.08963,2.16,0.7,0.8,"{""tags"": ""Win"", ""scenario"": ""trailing_win""}","[""Trend Continuation""]","[""Win""]",[],,,[],,,[],2002,2002,1781955390176,1.0964,"[{""price"": 1.08978, ""percentage"": 100, ""hit"": true}]",1,1.2267,1.09375,55613.7,56498.68,[],[],[],1.3879,76,Tuesday,False,1645509960000,0,True,-0.3428,884.98,398,False,False,0.2736,6.5667,23640000,6,12,1.0964,1.08978,False,False,1645533493507,0.559,Forex,1645516539956,February,,884.98,721.44,0,10,,1.5,,1.2972,884.98,[],1645533600000,[],[],[],{},True,Session,[],2,session:2002,session:2002,FTMO 100K Phase 2,backtest,,,,Trend Continuation,83,[],"[""Win""]",,False,2022,prop,,[],prop_backtest,prop_backtest,Prop
20020077,20020077,77,20020077,20020077,77,FTMO 100K Phase 2,VWAP Bounce,XAUUSD,XAUUSD,SELL,Short,SELL,market,33.76,closed,1645541880000,1645541880000,2022-02-22T14:58:00.000Z,2022-02-22,1645543680000,2022-02-22T15:28:00.000Z,2022-02-22T15:28:00.000Z,2054.973,2054.973,2055.489,2055.489,2055.075,2054.871,-1742.32,-1742.32,-1742.32,-5.0661,5.0661,5.0661,1.0,343.91,343.91,1.0,30,Partial,2054.883,2055.029,0.8875,0.5499,0.8875,2055.489,2054.962,3.21,0.58,2.5,"{""tags"": ""Loss"", ""scenario"": ""gap_loss""}","[""VWAP Bounce""]","[""Loss""]",[],,,[],,,[],2002,2002,1781955390176,2055.075,"[{""price"": 2054.871, ""percentage"": 100, ""hit"": false}]",1,5.0661,2054.973,56498.68,54756.36,[],[],[],5.7084,77,Tuesday,False,1645541880000,0,True,-4.1786,-1742.32,59,False,False,0.0208,0.5,1800000,14,15,2055.075,2054.871,False,False,1645543473492,0.6616,Commodity,1645542681448,February,,-1742.32,343.91,0,1.0,,1.0,,0.6087,-1742.32,[],1645543680000,[],[],[],{},True,Session,[],2,session:2002,session:2002,FTMO 100K Phase 2,backtest,,,,VWAP Bounce,158,[],"[""Loss""]",,False,2022,prop,,[],prop_backtest,prop_backtest,Prop
20020078,20020078,78,20020078,20020078,78,FTMO 100K Phase 2,Liquidity Sweep,XAUUSD,XAUUSD,BUY,Long,BUY,market,34.82,closed,1645560300000,1645560300000,2022-02-22T20:05:00.000Z,2022-02-22,1645568940000,2022-02-22T22:29:00.000Z,2022-02-22T22:29:00.000Z,2058.178,2058.178,2058.057,2058.057,2057.953,2058.74,-422.97,-422.97,-422.97,-0.5401,0.5401,0.5401,2.5,783.12,783.12,2.5,144,Manual,2058.335,2057.981,0.6984,0.8768,0.6984,2058.206,2058.051,0.23,2.34,2.5,"{""tags"": ""Loss"", ""scenario"": ""loss_manual""}","[""Liquidity Sweep""]","[""Loss""]",[],,,[],,,[],2002,2002,1781955390177,2057.953,"[{""price"": 2058.74, ""percentage"": 100, ""hit"": false}]",1,0.5401,2058.178,54756.36,54333.39,[],[],[],0.7733,78,Tuesday,False,1645560300000,0,True,0.1583,-422.97,334,False,False,0.1,2.4,8640000,20,22,2057.953,2058.74,False,False,1645568844287,1.4074,Commodity,1645562548398,February,,-422.97,783.12,0,1.0,,2.5,,1.4302,-422.97,[],1645568940000,[],[],[],{},True,Session,[],2,session:2002,session:2002,FTMO 100K Phase 2,backtest,,,,Liquidity Sweep,142,[],"[""Loss""]",,False,2022,prop,,[],prop_backtest,prop_backtest,Prop
20020079,20020079,79,20020079,20020079,79,FTMO 100K Phase 2,General,XAUUSD,XAUUSD,SELL,Short,SELL,market,10.13,closed,1645582500000,1645582500000,2022-02-23T02:15:00.000Z,2022-02-23,1645589460000,2022-02-23T04:11:00.000Z,2022-02-23T04:11:00.000Z,2078.765,2078.765,2078.431,2078.431,2079.068,2078.311,338.08,338.08,338.08,1.1026,1.1026,1.1026,1.5,306.61,306.61,1.5,116,SL,2078.221,2078.968,1.7962,0.6712,1.7962,2078.794,2078.415,1.56,1.17,2.5,"{""tags"": ""Win"", ""scenario"": ""win_tp""}","[""General""]","[""Win""]",[],,,[],,,[],2002,2002,1781955390177,2079.068,"[{""price"": 2078.311, ""percentage"": 100, ""hit"": false}]",1,1.1026,2078.765,54333.39,54671.47,[],[],[],0.6139,79,Wednesday,False,1645582500000,0,True,0.6936,338.08,249,False,False,0.0806,1.9333,6960000,2,4,2079.068,2078.311,False,False,1645589432172,0.8995,Commodity,1645585192909,February,,338.08,306.61,0,1.0,,1.5,,0.5643,338.08,[],1645589460000,[],[],[],{},True,Session,[],2,session:2002,session:2002,FTMO 100K Phase 2,backtest,,,,General,192,[],"[""Win""]",,False,2022,prop,,[],prop_backtest,prop_backtest,Prop
20020080,20020080,80,20020080,20020080,80,FTMO 100K Phase 2,Trend Continuation,XAUUSD,XAUUSD,BUY,Long,BUY,market,15.21,closed,1645610700000,1645610700000,2022-02-23T10:05:00.000Z,2022-02-23,1645639140000,2022-02-23T17:59:00.000Z,2022-02-23T17:59:00.000Z,2007.165,2007.165,2006.905,2006.905,2006.905,2007.816,-158.48,-158.48,-158.48,-0.4002,0.4002,0.4002,2.5,396.03,396.03,2.5,474,SL,2007.477,2007.137,1.2,0.1064,1.2,2007.176,2006.903,1.74,2.34,2.5,"{""tags"": ""Loss"", ""scenario"": ""win_tp""}","[""Trend Continuation""]","[""Loss""]",[],,,[],,,[],2002,2002,1781955390177,2006.905,"[{""price"": 2007.816, ""percentage"": 100, ""hit"": false}]",1,0.4002,2007.165,54671.47,54512.99,[],[],[],0.3335,80,Wednesday,False,1645610700000,0,True,0.7998,-158.48,323,False,False,0.3292,7.9,28440000,10,17,2006.905,2007.816,False,False,1645638915483,0.0188,Commodity,1645613982298,February,,-158.48,396.03,0,1.0,,2.5,,0.7244,-158.48,[],1645639140000,[],[],[],{},True,Session,[],2,session:2002,session:2002,FTMO 100K Phase 2,backtest,,,,Trend Continuation,229,[],"[""Loss""]",,False,2022,prop,,[],prop_backtest,prop_backtest,Prop
20020081,20020081,81,20020081,20020081,81,FTMO 100K Phase 2,Opening Range,GBPUSD,GBPUSD,BUY,Long,BUY,market,4.77,closed,1645652700000,1645652700000,2022-02-23T21:45:00.000Z,2022-02-23,1645677900000,2022-02-24T04:45:00.000Z,2022-02-24T04:45:00.000Z,1.2629,1.2629,1.26158,1.26158,1.26158,1.26686,-306.78,-306.78,-306.78,-0.4881,0.4881,0.4881,3.0,628.53,628.53,3.0,420,SL,1.26448,1.26264,1.2,0.1967,1.2,1.26292,1.26149,3.97,0.99,1.2,"{""tags"": ""Loss"", ""scenario"": ""win_tp""}","[""Opening Range""]","[""Loss""]",[],,,[],,,[],2002,2002,1781955390177,1.26158,"[{""price"": 1.26686, ""percentage"": 100, ""hit"": false}]",1,0.4881,1.2629,54512.99,54206.21,[],[],[],0.4067,81,Wednesday,False,1645652700000,0,True,0.7119,-306.78,352,False,False,0.2917,7.0,25200000,21,4,1.26158,1.26686,False,False,1645677446913,0.9269,Forex,1645653832543,February,,-306.78,628.53,0,10,,3.0,,1.153,-306.78,[],1645677900000,[],[],[],{},True,Session,[],2,session:2002,session:2002,FTMO 100K Phase 2,backtest,,,,Opening Range,184,[],"[""Loss""]",,False,2022,prop,,[],prop_backtest,prop_backtest,Prop
20020082,20020082,82,20020082,20020082,82,FTMO 100K Phase 2,Liquidity Sweep,USDJPY,USDJPY,BUY,Long,BUY,market,2.8,closed,1645699380000,1645699380000,2022-02-24T10:43:00.000Z,2022-02-24,1645711980000,2022-02-24T14:13:00.000Z,2022-02-24T14:13:00.000Z,144.822,144.822,144.664,144.664,144.507,145.767,-406.62,-406.62,-406.62,-0.5015,0.5015,0.5015,3.0,810.86,810.86,3.0,210,Trailing SL,145.2,144.514,1.2,0.9785,1.2,144.824,144.652,0.81,1.32,0.9,"{""tags"": ""Loss"", ""scenario"": ""planned_rr_hit""}","[""Liquidity Sweep""]","[""Loss""]",[],,,[],,,[],2002,2002,1781955390177,144.507,"[{""price"": 145.767, ""percentage"": 100, ""hit"": false}]",1,0.5015,144.822,54206.21,53799.59,[],[],[],0.4179,82,Thursday,False,1645699380000,0,True,0.6985,-406.62,371,False,False,0.1458,3.5,12600000,10,14,144.507,145.767,False,False,1645711953879,0.6558,Forex,1645703301780,February,,-406.62,810.86,0,9.2,,3.0,,1.4959,-406.62,[],1645711980000,[],[],[],{},True,Session,[],2,session:2002,session:2002,FTMO 100K Phase 2,backtest,,,,Liquidity Sweep,102,[],"[""Loss""]",,False,2022,prop,,[],prop_backtest,prop_backtest,Prop
20020083,20020083,83,20020083,20020083,83,FTMO 100K Phase 2,Reversal,GBPUSD,GBPUSD,SELL,Short,SELL,market,2.23,closed,1645728060000,1645728060000,2022-02-24T18:41:00.000Z,2022-02-24,1645742940000,2022-02-24T22:49:00.000Z,2022-02-24T22:49:00.000Z,1.28048,1.28048,1.27835,1.27835,1.28261,1.27835,231.9,231.9,231.9,0.4892,0.4892,0.4892,1.0,474.08,474.08,1.0,248,TP,1.27842,1.28105,0.9678,0.27,0.9678,1.28055,1.27814,1.82,2.11,1.2,"{""tags"": ""Win"", ""scenario"": ""loss_sl""}","[""Reversal""]","[""Win""]",[],,,[],,,[],2002,2002,1781955390177,1.28261,"[{""price"": 1.27835, ""percentage"": 100, ""hit"": true}]",1,0.4892,1.28048,53799.59,54031.49,[],[],[],0.5055,83,Thursday,False,1645728060000,0,True,0.4786,231.9,285,False,False,0.1722,4.1333,14880000,18,22,1.28261,1.27835,False,False,1645742619194,1.1829,Forex,1645734365294,February,,231.9,474.08,0,10,,1.0,,0.8812,231.9,[],1645742940000,[],[],[],{},True,Session,[],2,session:2002,session:2002,FTMO 100K Phase 2,backtest,,,,Reversal,289,[],"[""Win""]",,False,2022,prop,,[],prop_backtest,prop_backtest,Prop
20020084,20020084,84,20020084,20020084,84,FTMO 100K Phase 2,Breakout,USDJPY,USDJPY,SELL,Short,SELL,market,1.78,closed,1645744140000,1645744140000,2022-02-24T23:09:00.000Z,2022-02-24,1645765500000,2022-02-25T05:05:00.000Z,2022-02-25T05:05:00.000Z,144.934,144.934,145.168,145.168,145.2,144.536,-382.29,-382.29,-382.29,-0.8803,0.8803,0.8803,1.5,434.26,434.26,1.5,356,Trailing SL,144.704,145.048,0.8641,0.4285,0.8641,145.178,144.922,3.05,1.33,0.9,"{""tags"": ""Loss"", ""scenario"": ""win_manual""}","[""Breakout""]","[""Loss""]",[],,,[],,,[],2002,2002,1781955390177,145.2,"[{""price"": 144.536, ""percentage"": 100, ""hit"": false}]",1,0.8803,144.934,54031.49,53649.2,[],[],[],1.0188,84,Thursday,False,1645744140000,0,True,-0.0163,-382.29,162,False,False,0.2472,5.9333,21360000,23,5,145.2,144.536,False,False,1645764999866,1.2182,Forex,1645754231985,February,,-382.29,434.26,0,9.2,,1.5,,0.8037,-382.29,[],1645765500000,[],[],[],{},True,Session,[],2,session:2002,session:2002,FTMO 100K Phase 2,backtest,,,,Breakout,115,[],"[""Loss""]",,False,2022,prop,,[],prop_backtest,prop_backtest,Prop
20020085,20020085,85,20020085,20020085,85,FTMO 100K Phase 2,Breakout,USDJPY,USDJPY,BUY,Long,BUY,market,3.67,closed,1645780740000,1645780740000,2022-02-25T09:19:00.000Z,2022-02-25,1645793760000,2022-02-25T12:56:00.000Z,2022-02-25T12:56:00.000Z,148.756,148.756,148.975,148.975,148.646,148.975,130.81,130.81,130.81,0.3535,0.3535,0.3535,2.0,370.05,370.05,2.0,217,TP,149.001,148.721,2.2318,0.3181,2.2318,148.993,148.743,0.4,0.3,0.9,"{""tags"": ""Win"", ""scenario"": ""win_tp""}","[""Breakout""]","[""Win""]",[],,,[],,,[],2002,2002,1781955390177,148.646,"[{""price"": 148.975, ""percentage"": 100, ""hit"": true}]",1,0.3535,148.756,53649.2,53780.01,[],[],[],0.1584,85,Friday,False,1645780740000,0,True,1.8783,130.81,26,False,False,0.1507,3.6167,13020000,9,12,148.646,148.975,False,False,1645793666589,1.144,Forex,1645786340103,February,,130.81,370.05,0,9.2,,2.0,,0.6898,130.81,[],1645793760000,[],[],[],{},True,Session,[],2,session:2002,session:2002,FTMO 100K Phase 2,backtest,,,,Breakout,117,[],"[""Win""]",,False,2022,prop,,[],prop_backtest,prop_backtest,Prop
20020086,20020086,86,20020086,20020086,86,FTMO 100K Phase 2,Trend Continuation,GBPUSD,GBPUSD,SELL,Short,SELL,market,0.96,closed,1645801620000,1645801620000,2022-02-25T15:07:00.000Z,2022-02-25,1645802700000,2022-02-25T15:25:00.000Z,2022-02-25T15:25:00.000Z,1.28382,1.28382,1.29236,1.29236,1.28674,1.27944,-818.66,-818.66,-818.66,-2.9271,2.9271,2.9271,1.5,279.68,279.68,1.5,18,Time Stop,1.28248,1.28586,0.4593,0.6975,0.4593,1.29241,1.28363,3.96,0.79,1.2,"{""tags"": ""Loss"", ""scenario"": ""gap_loss""}","[""Trend Continuation""]","[""Loss""]",[],,,[],,,[],2002,2002,1781955390177,1.28674,"[{""price"": 1.27944, ""percentage"": 100, ""hit"": false}]",1,2.9271,1.28382,53780.01,52961.35,[],[],[],6.3728,86,Friday,False,1645801620000,0,True,-2.4678,-818.66,195,False,False,0.0125,0.3,1080000,15,15,1.28674,1.27944,False,False,1645802113765,0.8682,Forex,1645801911281,February,,-818.66,279.68,0,10,,1.5,,0.52,-818.66,[],1645802700000,[],[],[],{},True,Session,[],2,session:2002,session:2002,FTMO 100K Phase 2,backtest,,,,Trend Continuation,209,[],"[""Loss""]",,False,2022,prop,,[],prop_backtest,prop_backtest,Prop
20020087,20020087,87,20020087,20020087,87,FTMO 100K Phase 2,VWAP Bounce,USDJPY,USDJPY,SELL,Short,SELL,market,0.97,closed,1645812960000,1645812960000,2022-02-25T18:16:00.000Z,2022-02-25,1645825380000,2022-02-25T21:43:00.000Z,2022-02-25T21:43:00.000Z,149.06,149.06,148.698,148.698,149.405,148.026,323.17,323.17,323.17,1.0494,1.0494,1.0494,3.0,307.96,307.96,3.0,207,Manual,148.557,149.251,1.4607,0.5542,1.4607,149.09,148.678,2.46,1.5,0.9,"{""tags"": ""Win"", ""scenario"": ""split_entry""}","[""VWAP Bounce""]","[""Win""]",[],,,[],,,[],2002,2002,1781955390177,149.405,"[{""price"": 148.026, ""percentage"": 100, ""hit"": false}]",1,1.0494,149.06,52961.35,53284.52,[],[],[],0.7184,87,Friday,False,1645812960000,0,True,0.4113,323.17,162,False,False,0.1438,3.45,12420000,18,21,149.405,148.026,False,True,1645824915902,0.6314,Forex,1645814149696,February,,323.17,307.96,0,9.2,,3.0,,0.5815,323.17,[],1645825380000,[],[],[],{},True,Session,[],2,session:2002,session:2002,FTMO 100K Phase 2,backtest,split-87,1,2,VWAP Bounce,36,[],"[""Win""]",,False,2022,prop,,[],prop_backtest,prop_backtest,Prop
20020088,20020088,88,20020088,20020088,88,FTMO 100K Phase 2,Liquidity Sweep,EURUSD,EURUSD,BUY,Long,BUY,market,2.88,closed,1645844220000,1645844220000,2022-02-26T02:57:00.000Z,2022-02-26,1645869720000,2022-02-26T10:02:00.000Z,2022-02-26T10:02:00.000Z,1.10326,1.10326,1.10326,1.10326,1.10051,1.10739,0.0,0.0,0.0,0.0,0.0,0.0,1.5,793.5,793.5,1.5,425,BE,1.10657,1.1029,1.2,0.1294,1.2,1.10349,1.10297,3.08,2.31,0.8,"{""tags"": ""BE"", ""scenario"": ""breakeven""}","[""Liquidity Sweep""]","[""BE""]",[],,,[],,,[],2002,2002,1781955390177,1.10051,"[{""price"": 1.10739, ""percentage"": 100, ""hit"": false}]",1,0.0,1.10326,53284.52,53284.52,[],[],[],0.0,88,Saturday,False,1645844220000,0,True,1.2,0.0,162,False,False,0.2951,7.0833,25500000,2,10,1.10051,1.10739,False,False,1645869466182,0.3266,Forex,1645850067829,February,,0.0,793.5,0,10,,1.5,,1.4892,0.0,[],1645869720000,[],[],[],{},True,Session,[],2,session:2002,session:2002,FTMO 100K Phase 2,backtest,,,,Liquidity Sweep,35,[],"[""BE""]",,False,2022,prop,,[],prop_backtest,prop_backtest,Prop
20020089,20020089,89,20020089,20020089,89,FTMO 100K Phase 2,VWAP Bounce,USDJPY,USDJPY,BUY,Long,BUY,market,1.23,closed,1645871160000,1645871160000,2022-02-26T10:26:00.000Z,2022-02-26,1645898700000,2022-02-26T18:05:00.000Z,2022-02-26T18:05:00.000Z,151.723,151.723,151.904,151.904,151.377,152.762,205.41,205.41,205.41,0.5226,0.5226,0.5226,3.0,393.08,393.08,3.0,459,BE,151.922,151.56,0.5745,0.4703,0.5745,151.908,151.701,3.62,0.32,0.9,"{""tags"": ""Win"", ""scenario"": ""scaled_in""}","[""VWAP Bounce""]","[""Win""]",[],,,"[{""pct"": 50, ""pnl"": 102.7}]",,,[],2002,2002,1781955390177,151.377,"[{""price"": 152.762, ""percentage"": 100, ""hit"": false}]",1,0.5226,151.723,53284.52,53489.93,[],[],[],0.9097,89,Saturday,False,1645871160000,0,True,0.0519,205.41,210,False,True,0.3188,7.65,27540000,10,18,151.377,152.762,True,False,1645898145602,0.6909,Forex,1645880352006,February,,205.41,393.08,102.7,9.2,,3.0,,0.7377,205.41,[],1645898700000,[],[],[],{},True,Session,[],2,session:2002,session:2002,FTMO 100K Phase 2,backtest,,,,VWAP Bounce,198,[],"[""Win""]",,False,2022,prop,,[],prop_backtest,prop_backtest,Prop
20020090,20020090,90,20020090,20020090,90,FTMO 100K Phase 2,News Fade,GBPUSD,GBPUSD,SELL,Short,SELL,market,3.63,closed,1645904520000,1645904520000,2022-02-26T19:42:00.000Z,2022-02-26,1645911120000,2022-02-26T21:32:00.000Z,2022-02-26T21:32:00.000Z,1.27845,1.27845,1.27586,1.27586,1.28021,1.27317,940.3,940.3,940.3,1.4722,1.4722,1.4722,3.0,638.7,638.7,3.0,110,Partial,1.27821,1.27897,0.1345,0.2943,0.1345,1.27857,1.27577,0.89,0.59,1.2,"{""tags"": ""Win"", ""scenario"": ""planned_rr_hit""}","[""News Fade""]","[""Win""]",[],,,[],,,[],2002,2002,1781955390177,1.28021,"[{""price"": 1.27317, ""percentage"": 100, ""hit"": false}]",1,1.4722,1.27845,53489.93,54430.23,[],[],[],10.9427,90,Saturday,False,1645904520000,0,True,-1.3377,940.3,355,False,False,0.0764,1.8333,6600000,19,21,1.28021,1.27317,False,False,1645910804490,0.1106,Forex,1645906858428,February,,940.3,638.7,0,10,,3.0,,1.194,940.3,[],1645911120000,[],[],[],{},True,Session,[],2,session:2002,session:2002,FTMO 100K Phase 2,backtest,,,,News Fade,122,[],"[""Win""]",,False,2022,prop,,[],prop_backtest,prop_backtest,Prop
20020091,20020091,91,20020091,20020091,91,FTMO 100K Phase 2,Range Fade,EURUSD,EURUSD,BUY,Long,BUY,market,7.7,closed,1645922760000,1645922760000,2022-02-27T00:46:00.000Z,2022-02-27,1645947540000,2022-02-27T07:39:00.000Z,2022-02-27T07:39:00.000Z,1.05569,1.05569,1.05533,1.05533,1.05469,1.05769,-273.83,-273.83,-273.83,-0.356,0.356,0.356,2.0,769.19,769.19,2.0,413,Time Stop,1.05622,1.05544,0.5352,0.2455,0.5352,1.05578,1.0552,3.07,2.9,0.8,"{""tags"": ""Loss"", ""scenario"": ""win_tp""}","[""Range Fade""]","[""Loss""]",[],,,[],,,[],2002,2002,1781955390177,1.05469,"[{""price"": 1.05769, ""percentage"": 100, ""hit"": false}]",1,0.356,1.05569,54430.23,54156.4,[],[],[],0.6651,91,Sunday,False,1645922760000,0,True,0.1792,-273.83,304,False,False,0.2868,6.8833,24780000,0,7,1.05469,1.05769,False,False,1645947063389,0.2408,Forex,1645924614685,February,,-273.83,769.19,0,10,,2.0,,1.4132,-273.83,[],1645947540000,[],[],[],{},True,Session,[],2,session:2002,session:2002,FTMO 100K Phase 2,backtest,,,,Range Fade,288,[],"[""Loss""]",,False,2022,prop,,[],prop_backtest,prop_backtest,Prop
40010001,40010001,1,40010001,40010001,1,Funded FTMO Live,Trend Continuation,EURUSD,EURUSD,BUY,Long,BUY,market,1.81,closed,1644739200000,1644739200000,2022-02-13T08:00:00.000Z,2022-02-13,1644763980000,2022-02-13T14:53:00.000Z,2022-02-13T14:53:00.000Z,1.08119,1.08119,1.07771,1.07771,1.07777,1.08632,-630.69,-630.69,-630.69,-1.0167,1.0167,1.0167,1.5,620.36,620.36,1.5,413,Time Stop,1.08244,1.08037,0.3658,0.241,0.3658,1.08137,1.07765,2.34,0.22,0.8,"{""tags"": ""Loss"", ""scenario"": ""loss_sl""}","[""Trend Continuation""]","[""Loss""]",[],,,[],,,[],4001,4001,1781955390719,1.07777,"[{""price"": 1.08632, ""percentage"": 100, ""hit"": false}]",1,1.0167,1.08119,50000.0,49369.31,[],[],[],2.7789,1,Sunday,False,1644739200000,0,True,-0.6508,-630.69,384,False,False,0.2868,6.8833,24780000,8,14,1.07777,1.08632,False,False,1644763792476,0.3587,Forex,1644739682919,February,,-630.69,620.36,0,10,,1.5,,1.2407,-630.69,[],1644763980000,[],[],[],{},True,Session,[],1,session:4001,session:4001,Funded FTMO Live,journal,,,,Trend Continuation,98,[],"[""Loss""]",,False,2022,prop,according-to-plan,[],live_prop,live_prop,Prop
40010002,40010002,2,40010002,40010002,2,Funded FTMO Live,Range Fade,EURUSD,EURUSD,BUY,Long,BUY,market,1.29,closed,1644780300000,1644780300000,2022-02-13T19:25:00.000Z,2022-02-13,1644790260000,2022-02-13T22:11:00.000Z,2022-02-13T22:11:00.000Z,1.08886,1.08886,1.08886,1.08886,1.08634,1.09642,0.0,0.0,0.0,0.0,0.0,0.0,3.0,325.8,325.8,3.0,166,BE,1.08914,1.0862,0.1099,1.057,0.1099,1.08895,1.08859,2.47,2.03,0.8,"{""tags"": ""BE"", ""scenario"": ""breakeven""}","[""Range Fade""]","[""BE""]",[],,,[],,,[],4001,4001,1781955390719,1.08634,"[{""price"": 1.09642, ""percentage"": 100, ""hit"": false}]",1,0.0,1.08886,49369.31,49369.31,[],[],[],0.0,2,Sunday,False,1644780300000,0,True,0.1099,0.0,271,False,False,0.1153,2.7667,9960000,19,22,1.08634,1.09642,False,False,1644790135822,1.0762,Forex,1644781715696,February,,0.0,325.8,0,10,,3.0,,0.6599,0.0,[],1644790260000,[],[],[],{},True,Session,[],1,session:4001,session:4001,Funded FTMO Live,journal,,,,Range Fade,156,[],"[""BE""]",,False,2022,prop,according-to-plan,[],live_prop,live_prop,Prop
