timestamp,open,high,low,close,volume
2018-04-02 0:38:00,0.76913,0.76916,0.76906,0.76916,52370000
2018-04-02 0:39:00,0.76914,0.76916,0.76905,0.76912,39580000
2018-04-02 0:40:00,0.76911,0.76915,0.76911,0.76913,32140000
2018-04-02 0:41:00,0.76914,0.76923,0.76913,0.76916,31940000
2018-04-02 0:42:00,0.76915,0.76915,0.76912,0.76914,20240000
2018-04-02 0:43:00,0.76915,0.76923,0.76913,0.76914,64040000
2018-04-02 0:44:00,0.76914,0.76919,0.76914,0.76917,23450000
2018-04-02 0:45:00,0.76917,0.76928,0.76916,0.76924,30840000
2018-04-02 0:46:00,0.76925,0.76927,0.76924,0.76925,14560000
2018-04-02 0:47:00,0.76926,0.76927,0.76925,0.76925,10000000
2018-04-02 0:48:00,0.76921,0.76926,0.76916,0.76926,96260000
2018-04-02 0:49:00,0.76926,0.76926,0.76925,0.76925,18140000
2018-04-02 0:50:00,0.76926,0.76926,0.76922,0.76925,27950000
2018-04-02 0:51:00,0.76925,0.76926,0.76924,0.76925,21760000
2018-04-02 0:52:00,0.76924,0.76924,0.76913,0.76914,50230000
2018-04-02 0:53:00,0.76913,0.76926,0.76913,0.76921,80870000
2018-04-02 0:54:00,0.76921,0.76921,0.76913,0.76913,22360000
2018-04-02 0:55:00,0.76911,0.76946,0.76905,0.7694,100760000
2018-04-02 0:56:00,0.7694,0.76941,0.76912,0.76922,62360000
2018-04-02 0:57:00,0.76922,0.76925,0.76911,0.76911,41930000
2018-04-02 0:58:00,0.76912,0.76921,0.76912,0.7692,27290000
2018-04-02 0:59:00,0.76922,0.76932,0.7692,0.76929,48290000
2018-04-02 1:00:00,0.76927,0.76928,0.76918,0.76923,52990000
2018-04-02 1:01:00,0.76921,0.76924,0.7692,0.76921,26050000
2018-04-02 1:02:00,0.7692,0.76943,0.76916,0.76943,95530000
2018-04-02 1:03:00,0.76941,0.76941,0.76933,0.7694,29190000
2018-04-02 1:04:00,0.76938,0.76947,0.76927,0.76927,88760000
2018-04-02 1:05:00,0.76926,0.76938,0.76907,0.7691,121260000
2018-04-02 1:06:00,0.76909,0.76911,0.7689,0.7689,45000000
2018-04-02 1:07:00,0.76889,0.769,0.76889,0.76899,73610000
2018-04-02 1:08:00,0.769,0.769,0.76867,0.7687,65170000
2018-04-02 1:09:00,0.76868,0.76869,0.76864,0.76868,41270000
2018-04-02 1:10:00,0.76867,0.76882,0.76867,0.76873,73510000
2018-04-02 1:11:00,0.76872,0.76892,0.76872,0.76892,45910000
2018-04-02 1:12:00,0.7689,0.76902,0.76878,0.76902,43250000
2018-04-02 1:13:00,0.76901,0.76901,0.7688,0.7688,48930000
2018-04-02 1:14:00,0.76879,0.7688,0.76869,0.76869,50680000
2018-04-02 1:15:00,0.76867,0.76888,0.76863,0.76878,55610000
2018-04-02 1:16:00,0.76877,0.76877,0.76872,0.76873,17220000
2018-04-02 1:17:00,0.76871,0.76874,0.76867,0.76868,16590000
2018-04-02 1:18:00,0.76867,0.76872,0.7686,0.76872,28070000
2018-04-02 1:19:00,0.7687,0.76882,0.76864,0.76881,36250000
2018-04-02 1:20:00,0.76882,0.76882,0.76864,0.76864,64430000
2018-04-02 1:21:00,0.76863,0.76871,0.76859,0.76871,27080000
2018-04-02 1:22:00,0.7687,0.7687,0.76858,0.76862,38070000
2018-04-02 1:23:00,0.76861,0.76861,0.7685,0.76852,39010000
2018-04-02 1:24:00,0.76851,0.76857,0.76849,0.7685,34440000
2018-04-02 1:25:00,0.7685,0.76856,0.7685,0.76852,43580000
2018-04-02 1:26:00,0.76852,0.76853,0.76849,0.76851,18170000
2018-04-02 1:27:00,0.76852,0.76857,0.76847,0.76857,36720000
2018-04-02 1:28:00,0.76858,0.76863,0.76858,0.76862,15610000
2018-04-02 1:29:00,0.76862,0.76862,0.76852,0.76861,27220000
2018-04-02 1:30:00,0.76861,0.76875,0.76861,0.76875,61810000
2018-04-02 1:31:00,0.76875,0.76875,0.76864,0.76864,25100000
2018-04-02 1:32:00,0.76865,0.76877,0.76864,0.76872,34960000
2018-04-02 1:33:00,0.76872,0.76872,0.7686,0.76862,22940000
2018-04-02 1:34:00,0.76862,0.76864,0.76861,0.76861,15200000
2018-04-02 1:35:00,0.76862,0.76862,0.76854,0.7686,18120000
2018-04-02 1:36:00,0.76859,0.76862,0.76859,0.7686,10080000
2018-04-02 1:37:00,0.7686,0.7686,0.76851,0.76852,19490000
2018-04-02 1:38:00,0.76853,0.76869,0.76853,0.76866,52300000
2018-04-02 1:39:00,0.76864,0.76873,0.76864,0.76873,17130000
2018-04-02 1:40:00,0.76873,0.76883,0.76873,0.76877,27630000
2018-04-02 1:41:00,0.76876,0.76876,0.76863,0.76864,50430000
2018-04-02 1:42:00,0.76864,0.76867,0.76863,0.76867,24710000
2018-04-02 1:43:00,0.76867,0.76867,0.76866,0.76867,22180000
2018-04-02 1:44:00,0.76867,0.76879,0.76859,0.76869,53540000
2018-04-02 1:45:00,0.76867,0.76867,0.76846,0.76848,83490000
2018-04-02 1:46:00,0.7685,0.7685,0.7685,0.7685,9030000
2018-04-02 1:47:00,0.76849,0.76849,0.76838,0.76838,46390000
2018-04-02 1:48:00,0.76838,0.76838,0.76821,0.76828,40760000
2018-04-02 1:49:00,0.76828,0.76845,0.76828,0.76845,66950000
2018-04-02 1:50:00,0.76845,0.76845,0.76827,0.76829,44870000
2018-04-02 1:51:00,0.76829,0.76842,0.76829,0.76841,34430000
2018-04-02 1:52:00,0.76841,0.76841,0.76837,0.76837,18780000
2018-04-02 1:53:00,0.76837,0.76841,0.76837,0.76841,18910000
2018-04-02 1:54:00,0.7684,0.76842,0.76834,0.76842,28900000
2018-04-02 1:55:00,0.76842,0.76843,0.7684,0.7684,26590000
2018-04-02 1:56:00,0.7684,0.76842,0.7684,0.76842,16640000
2018-04-02 1:57:00,0.76842,0.76842,0.76834,0.76834,29300000
2018-04-02 1:58:00,0.76832,0.76839,0.76832,0.76839,15530000
2018-04-02 1:59:00,0.76838,0.76843,0.76838,0.76843,16820000
2018-04-02 2:00:00,0.76843,0.76843,0.76839,0.76841,12830000
2018-04-02 2:01:00,0.76842,0.76862,0.76842,0.76862,31710000
2018-04-02 2:02:00,0.76861,0.76863,0.76861,0.76863,13420000
2018-04-02 2:03:00,0.76862,0.7687,0.76859,0.76862,34540000
2018-04-02 2:04:00,0.76863,0.76864,0.7686,0.76863,26190000
2018-04-02 2:05:00,0.76862,0.76862,0.76853,0.76853,16260000
2018-04-02 2:06:00,0.76852,0.76853,0.76841,0.76841,14060000
2018-04-02 2:07:00,0.76841,0.76843,0.76831,0.76831,18940000
2018-04-02 2:08:00,0.7683,0.7683,0.76821,0.76828,43360000
2018-04-02 2:09:00,0.76826,0.76826,0.7681,0.76811,57030000
2018-04-02 2:10:00,0.76811,0.76811,0.76802,0.76802,46280000
2018-04-02 2:11:00,0.76801,0.76801,0.76785,0.76786,42960000
2018-04-02 2:12:00,0.76787,0.76787,0.76773,0.76778,55320000
2018-04-02 2:13:00,0.7678,0.7679,0.76778,0.7679,99680000
2018-04-02 2:14:00,0.7679,0.76791,0.76788,0.76789,15600000
2018-04-02 2:15:00,0.76789,0.76799,0.76789,0.76793,22400000
2018-04-02 2:16:00,0.76792,0.76799,0.76792,0.76799,20770000
2018-04-02 2:17:00,0.76797,0.76798,0.76792,0.76792,41750000
2018-04-02 2:18:00,0.76797,0.76799,0.76797,0.76798,5250000
2018-04-02 2:19:00,0.76797,0.76797,0.76797,0.76797,21890000
2018-04-02 2:20:00,0.76797,0.76797,0.76789,0.76789,37230000
2018-04-02 2:21:00,0.7679,0.76791,0.7679,0.76791,6500000
2018-04-02 2:22:00,0.76792,0.76806,0.76792,0.76806,11000000
2018-04-02 2:23:00,0.76806,0.76814,0.76803,0.76814,74300000
2018-04-02 2:24:00,0.76812,0.76812,0.76802,0.76803,37820000
2018-04-02 2:25:00,0.76809,0.76816,0.76803,0.76816,37090000
2018-04-02 2:26:00,0.76815,0.76826,0.76813,0.76813,35360000
2018-04-02 2:27:00,0.76816,0.76821,0.76816,0.76819,15170000
2018-04-02 2:28:00,0.76819,0.76819,0.76819,0.76819,9030000
2018-04-02 2:29:00,0.76819,0.76819,0.76807,0.76809,32990000
2018-04-02 2:30:00,0.7681,0.7681,0.76809,0.76809,7400000
2018-04-02 2:31:00,0.76809,0.76809,0.76797,0.76799,50800000
2018-04-02 2:32:00,0.76798,0.76801,0.76794,0.76801,48240000
2018-04-02 2:33:00,0.76802,0.76802,0.76792,0.76796,54790000
2018-04-02 2:34:00,0.76796,0.76796,0.7679,0.7679,34190000
2018-04-02 2:35:00,0.7679,0.7679,0.76787,0.76787,15070000
2018-04-02 2:36:00,0.76787,0.76788,0.76784,0.76785,56170000
2018-04-02 2:37:00,0.76784,0.76788,0.7676,0.76768,45630000
2018-04-02 2:38:00,0.76769,0.76769,0.76761,0.76768,39180000
2018-04-02 2:39:00,0.76768,0.76793,0.76768,0.76792,47820000
2018-04-02 2:40:00,0.76792,0.76804,0.76792,0.76803,43880000
2018-04-02 2:41:00,0.76802,0.76803,0.76783,0.76783,31580000
2018-04-02 2:42:00,0.76785,0.76794,0.76785,0.76792,15950000
2018-04-02 2:43:00,0.76793,0.76793,0.76784,0.76784,21710000
2018-04-02 2:44:00,0.76783,0.76783,0.76782,0.76782,16030000
2018-04-02 2:45:00,0.76782,0.76785,0.76782,0.76783,39530000
2018-04-02 2:46:00,0.76783,0.76784,0.7678,0.76781,34840000
2018-04-02 2:47:00,0.76782,0.76783,0.76782,0.76782,18210000
2018-04-02 2:48:00,0.76783,0.76783,0.76761,0.76761,39830000
2018-04-02 2:49:00,0.76761,0.76766,0.7676,0.7676,47850000
2018-04-02 2:50:00,0.76759,0.76768,0.76759,0.76768,35180000
2018-04-02 2:51:00,0.76765,0.76781,0.76762,0.76772,85320000
2018-04-02 2:52:00,0.76772,0.76783,0.76772,0.76783,21890000
2018-04-02 2:53:00,0.76783,0.76793,0.76782,0.76791,28010000
2018-04-02 2:54:00,0.76791,0.76791,0.76783,0.76784,23820000
2018-04-02 2:55:00,0.76784,0.76786,0.76773,0.7678,25480000
2018-04-02 2:56:00,0.76781,0.76784,0.76781,0.76784,20290000
2018-04-02 2:57:00,0.76783,0.76783,0.76753,0.76769,96780000
2018-04-02 2:58:00,0.76769,0.76773,0.76769,0.7677,42280000
2018-04-02 2:59:00,0.7677,0.76781,0.7677,0.76778,59820000
2018-04-02 3:00:00,0.76774,0.76775,0.76773,0.76774,44410000
2018-04-02 3:01:00,0.76774,0.76782,0.76774,0.7678,48190000
2018-04-02 3:02:00,0.76782,0.76785,0.76782,0.76784,16580000
2018-04-02 3:03:00,0.76783,0.7679,0.76772,0.7678,144330000
2018-04-02 3:04:00,0.76782,0.76784,0.7677,0.76771,43270000
2018-04-02 3:05:00,0.76771,0.76784,0.76771,0.76782,63360000
2018-04-02 3:06:00,0.76782,0.76794,0.76782,0.76791,60870000
2018-04-02 3:07:00,0.76792,0.76794,0.76788,0.76794,33530000
2018-04-02 3:08:00,0.76794,0.76802,0.76792,0.76792,32550000
2018-04-02 3:09:00,0.76792,0.76797,0.76789,0.76789,25860000
2018-04-02 3:10:00,0.76791,0.76793,0.76791,0.76793,10090000
2018-04-02 3:11:00,0.76792,0.76797,0.76792,0.76795,19380000
2018-04-02 3:12:00,0.76794,0.76795,0.76788,0.76791,45150000
2018-04-02 3:13:00,0.76791,0.76791,0.76789,0.76789,11360000
2018-04-02 3:14:00,0.7679,0.76791,0.7679,0.76791,5000000
2018-04-02 3:15:00,0.76791,0.76791,0.76789,0.76789,14630000
2018-04-02 3:16:00,0.76789,0.76789,0.76786,0.76788,20040000
2018-04-02 3:17:00,0.76788,0.7679,0.76788,0.7679,12260000
2018-04-02 3:18:00,0.7679,0.7679,0.76789,0.76789,2510000
2018-04-02 3:19:00,0.76789,0.76789,0.76779,0.76779,30890000
2018-04-02 3:20:00,0.76778,0.7678,0.76778,0.7678,7660000
